"row","country","year","poldis","ecdis"
"6864","PAKISTAN",1988,-99,-99
"6865","PAKISTAN",1989,-99,-99
"6866","PAKISTAN",1990,2,2
"6867","PAKISTAN",1991,2,2
"6868","PAKISTAN",1992,2,2
"6869","PAKISTAN",1993,2,2
"6870","PAKISTAN",1994,2,2
"6871","PAKISTAN",1995,2,2
"6872","PAKISTAN",1996,2,2
"6873","PAKISTAN",1997,3,2
"6874","PAKISTAN",1998,3,2
"6875","PAKISTAN",1999,3,2
"6876","PAKISTAN",2000,3,2
"6877","PAKISTAN",2001,3,2
"6878","PAKISTAN",2002,3,2
"6879","PAKISTAN",2003,3,2
"6880","PAKISTAN",1950,-99,-99
"6881","PAKISTAN",1955,-99,-99
"6882","PAKISTAN",1960,-99,-99
"6883","PAKISTAN",1965,-99,-99
"6884","PAKISTAN",1970,-99,-99
"6885","PAKISTAN",1975,-99,-99
"6886","PAKISTAN",1980,3,0
"6887","PAKISTAN",1985,-99,-99
"6888","PAKISTAN",1986,-99,-99
"6889","PAKISTAN",1987,-99,-99
"6890","PAKISTAN",1988,-99,-99
"6891","PAKISTAN",1989,-99,-99
"6892","PAKISTAN",1990,3,0
"6893","PAKISTAN",1991,3,0
"6894","PAKISTAN",1992,3,0
"6895","PAKISTAN",1993,3,0
"6896","PAKISTAN",1994,3,0
"6897","PAKISTAN",1995,3,0
"6898","PAKISTAN",1996,3,0
"6899","PAKISTAN",1997,3,0
"6900","PAKISTAN",1998,3,0
"6901","PAKISTAN",1999,3,0
"6902","PAKISTAN",2000,3,0
"6903","PAKISTAN",2001,3,0
"6904","PAKISTAN",2002,3,0
"6905","PAKISTAN",2003,3,0
"6906","BANGLADESH",1975,-99,-99
"6907","BANGLADESH",1980,4,4
"6908","BANGLADESH",1985,-99,-99
"6909","BANGLADESH",1986,-99,-99
"6910","BANGLADESH",1987,-99,-99
"6911","BANGLADESH",1988,-99,-99
"6912","BANGLADESH",1989,-99,-99
"6913","BANGLADESH",1990,3,1
"6914","BANGLADESH",1991,3,1
"6915","BANGLADESH",1992,3,1
"6916","BANGLADESH",1993,1,1
"6917","BANGLADESH",1994,1,1
"6918","BANGLADESH",1995,1,1
"6919","BANGLADESH",1996,1,1
"6920","BANGLADESH",1997,1,1
"6921","BANGLADESH",1998,1,1
"6922","BANGLADESH",1999,1,1
"6923","BANGLADESH",2000,1,1
"6924","BANGLADESH",2001,1,1
"6925","BANGLADESH",2002,1,1
"6926","BANGLADESH",2003,1,1
"6927","BANGLADESH",1975,-99,-99
"6928","BANGLADESH",1980,3,3
"6929","BANGLADESH",1985,-99,-99
"6930","BANGLADESH",1986,-99,-99
"6931","BANGLADESH",1987,-99,-99
"6932","BANGLADESH",1988,-99,-99
"6933","BANGLADESH",1989,-99,-99
"6934","BANGLADESH",1990,4,3
"6935","BANGLADESH",1991,4,3
"6936","BANGLADESH",1992,4,3
"6937","BANGLADESH",1993,4,3
"6938","BANGLADESH",1994,4,3
"6939","BANGLADESH",1995,4,3
"6940","BANGLADESH",1996,4,3
"6941","BANGLADESH",1997,4,3
"6942","BANGLADESH",1998,4,3
"6943","BANGLADESH",1999,4,3
"6944","BANGLADESH",2000,4,3
"6945","BANGLADESH",2001,4,3
"6946","BANGLADESH",2002,4,3
"6947","BANGLADESH",2003,4,3
"6948","BANGLADESH",1975,-99,-99
"6949","BANGLADESH",1980,4,3
"6950","BANGLADESH",1985,-99,-99
"6951","BANGLADESH",1986,-99,-99
"6952","BANGLADESH",1987,-99,-99
"6953","BANGLADESH",1988,-99,-99
"6954","BANGLADESH",1989,-99,-99
"6955","BANGLADESH",1990,4,3
"6956","BANGLADESH",1991,4,3
"6957","BANGLADESH",1992,4,3
"6958","BANGLADESH",1993,4,3
"6959","BANGLADESH",1994,4,3
"6960","BANGLADESH",1995,4,3
"6961","BANGLADESH",1996,4,3
"6962","BANGLADESH",1997,4,3
"6963","BANGLADESH",1998,4,3
"6964","BANGLADESH",1999,4,3
"6965","BANGLADESH",2000,4,3
"6966","BANGLADESH",2001,4,3
"6967","BANGLADESH",2002,4,3
"6968","BANGLADESH",2003,4,3
"6969","BURMA",1950,-99,-99
"6970","BURMA",1955,-99,-99
"6971","BURMA",1960,-99,-99
"6972","BURMA",1965,-99,-99
"6973","BURMA",1970,-99,-99
"6974","BURMA",1975,-99,-99
"6975","BURMA",1980,4,4
"6976","BURMA",1985,-99,-99
"6977","BURMA",1986,-99,-99
"6978","BURMA",1987,-99,-99
"6979","BURMA",1988,-99,-99
"6980","BURMA",1989,-99,-99
"6981","BURMA",1990,4,4
"6982","BURMA",1991,4,4
"6983","BURMA",1992,4,4
"6984","BURMA",1993,4,4
"6985","BURMA",1994,4,4
"6986","BURMA",1995,4,4
"6987","BURMA",1996,4,4
"6988","BURMA",1997,4,4
"6989","BURMA",1998,4,4
"6990","BURMA",1999,4,4
"6991","BURMA",2000,4,4
"6992","BURMA",2001,4,4
"6993","BURMA",2002,4,4
"6994","BURMA",2003,4,4
"6995","BURMA",1950,-99,-99
"6996","BURMA",1955,-99,-99
"6997","BURMA",1960,-99,-99
"6998","BURMA",1965,-99,-99
"6999","BURMA",1970,-99,-99
"7000","BURMA",1975,-99,-99
"7001","BURMA",1980,2,2
"7002","BURMA",1985,-99,-99
"7003","BURMA",1986,-99,-99
"7004","BURMA",1987,-99,-99
"7005","BURMA",1988,-99,-99
"7006","BURMA",1989,-99,-99
"7007","BURMA",1990,4,4
"7008","BURMA",1991,4,4
"7009","BURMA",1992,4,4
"7010","BURMA",1993,4,4
"7011","BURMA",1994,4,4
"7012","BURMA",1995,4,4
"7013","BURMA",1996,4,4
"7014","BURMA",1997,4,4
"7015","BURMA",1998,4,4
"7016","BURMA",1999,4,4
"7017","BURMA",2000,4,4
"7018","BURMA",2001,4,4
"7019","BURMA",2002,4,4
"7020","BURMA",2003,4,4
"7021","BURMA",1950,-99,-99
"7022","BURMA",1955,-99,-99
"7023","BURMA",1960,-99,-99
"7024","BURMA",1965,-99,-99
"7025","BURMA",1970,-99,-99
"7026","BURMA",1975,-99,-99
"7027","BURMA",1980,4,3
"7028","BURMA",1985,-99,-99
"7029","BURMA",1986,-99,-99
"7030","BURMA",1987,-99,-99
"7031","BURMA",1988,-99,-99
"7032","BURMA",1989,-99,-99
"7033","BURMA",1990,4,3
"7034","BURMA",1991,4,3
"7035","BURMA",1992,4,3
"7036","BURMA",1993,4,3
"7037","BURMA",1994,3,4
"7038","BURMA",1995,3,4
"7039","BURMA",1996,3,4
"7040","BURMA",1997,3,4
"7041","BURMA",1998,3,4
"7042","BURMA",1999,3,4
"7043","BURMA",2000,3,4
"7044","BURMA",2001,3,4
"7045","BURMA",2002,3,4
"7046","BURMA",2003,3,4
"7047","BURMA",1950,-99,-99
"7048","BURMA",1955,-99,-99
"7049","BURMA",1960,-99,-99
"7050","BURMA",1965,-99,-99
"7051","BURMA",1970,-99,-99
"7052","BURMA",1975,-99,-99
"7053","BURMA",1980,4,3
"7054","BURMA",1985,-99,-99
"7055","BURMA",1986,-99,-99
"7056","BURMA",1987,-99,-99
"7057","BURMA",1988,-99,-99
"7058","BURMA",1989,-99,-99
"7059","BURMA",1990,4,3
"7060","BURMA",1991,4,3
"7061","BURMA",1992,4,3
"7062","BURMA",1993,4,3
"7063","BURMA",1994,4,3
"7064","BURMA",1995,4,3
"7065","BURMA",1996,4,4
"7066","BURMA",1997,4,4
"7067","BURMA",1998,4,4
"7068","BURMA",1999,4,4
"7069","BURMA",2000,4,4
"7070","BURMA",2001,4,4
"7071","BURMA",2002,4,4
"7072","BURMA",2003,4,4
"7073","BURMA",1950,-99,-99
"7074","BURMA",1955,-99,-99
"7075","BURMA",1960,-99,-99
"7076","BURMA",1965,-99,-99
"7077","BURMA",1970,-99,-99
"7078","BURMA",1975,-99,-99
"7079","BURMA",1980,4,3
"7080","BURMA",1985,-99,-99
"7081","BURMA",1986,-99,-99
"7082","BURMA",1987,-99,-99
"7083","BURMA",1988,-99,-99
"7084","BURMA",1989,-99,-99
"7085","BURMA",1990,4,3
"7086","BURMA",1991,4,3
"7087","BURMA",1992,4,3
"7088","BURMA",1993,4,3
"7089","BURMA",1994,4,3
"7090","BURMA",1995,3,2
"7091","BURMA",1996,3,2
"7092","BURMA",1997,3,2
"7093","BURMA",1998,3,2
"7094","BURMA",1999,3,2
"7095","BURMA",2000,3,2
"7096","BURMA",2001,3,2
"7097","BURMA",2002,3,2
"7098","BURMA",2003,3,2
"7099","BURMA",1950,-99,-99
"7100","BURMA",1955,-99,-99
"7101","BURMA",1960,-99,-99
"7102","BURMA",1965,-99,-99
"7103","BURMA",1970,-99,-99
"7104","BURMA",1975,-99,-99
"7105","BURMA",1980,4,4
"7106","BURMA",1985,-99,-99
"7107","BURMA",1986,-99,-99
"7108","BURMA",1987,-99,-99
"7109","BURMA",1988,-99,-99
"7110","BURMA",1989,-99,-99
"7111","BURMA",1990,4,4
"7112","BURMA",1991,4,4
"7113","BURMA",1992,4,4
"7114","BURMA",1993,4,4
"7115","BURMA",1994,4,4
"7116","BURMA",1995,4,4
"7117","BURMA",1996,4,4
"7118","BURMA",1997,4,4
"7119","BURMA",1998,4,4
"7120","BURMA",1999,4,4
"7121","BURMA",2000,4,4
"7122","BURMA",2001,4,4
"7123","BURMA",2002,4,4
"7124","BURMA",2003,4,4
"7125","BURMA",1950,-99,-99
"7126","BURMA",1955,-99,-99
"7127","BURMA",1960,-99,-99
"7128","BURMA",1965,-99,-99
"7129","BURMA",1970,-99,-99
"7130","BURMA",1975,-99,-99
"7131","BURMA",1980,2,2
"7132","BURMA",1985,-99,-99
"7133","BURMA",1986,-99,-99
"7134","BURMA",1987,-99,-99
"7135","BURMA",1988,-99,-99
"7136","BURMA",1989,-99,-99
"7137","BURMA",1990,-99,-99
"7138","BURMA",1991,-99,-99
"7139","BURMA",1992,-99,-99
"7140","BURMA",1993,-99,-99
"7141","BURMA",1994,-99,-99
"7142","BURMA",1995,-99,-99
"7143","BURMA",1996,-99,-99
"7144","BURMA",1997,-99,-99
"7145","BURMA",1998,-99,-99
"7146","BURMA",1999,-99,-99
"7147","BURMA",2000,-99,-99
"7148","BURMA",2001,-99,-99
"7149","BURMA",2002,-99,-99
"7150","BURMA",2003,-99,-99
"7151","SRI LANKA",1950,-99,-99
"7152","SRI LANKA",1955,-99,-99
"7153","SRI LANKA",1960,-99,-99
"7154","SRI LANKA",1965,-99,-99
"7155","SRI LANKA",1970,-99,-99
"7156","SRI LANKA",1975,-99,-99
"7157","SRI LANKA",1980,4,3
"7158","SRI LANKA",1985,-99,-99
"7159","SRI LANKA",1986,-99,-99
"7160","SRI LANKA",1987,-99,-99
"7161","SRI LANKA",1988,-99,-99
"7162","SRI LANKA",1989,-99,-99
"7163","SRI LANKA",1990,3,3
"7164","SRI LANKA",1991,3,3
"7165","SRI LANKA",1992,3,3
"7166","SRI LANKA",1993,3,3
"7167","SRI LANKA",1994,3,3
"7168","SRI LANKA",1995,3,3
"7169","SRI LANKA",1996,3,3
"7170","SRI LANKA",1997,3,3
"7171","SRI LANKA",1998,3,3
"7172","SRI LANKA",1999,3,3
"7173","SRI LANKA",2000,3,3
"7174","SRI LANKA",2001,3,3
"7175","SRI LANKA",2002,3,3
"7176","SRI LANKA",2003,3,3
"7177","SRI LANKA",1950,-99,-99
"7178","SRI LANKA",1955,-99,-99
"7179","SRI LANKA",1960,-99,-99
"7180","SRI LANKA",1965,-99,-99
"7181","SRI LANKA",1970,-99,-99
"7182","SRI LANKA",1975,-99,-99
"7183","SRI LANKA",1980,4,4
"7184","SRI LANKA",1985,-99,-99
"7185","SRI LANKA",1986,-99,-99
"7186","SRI LANKA",1987,-99,-99
"7187","SRI LANKA",1988,-99,-99
"7188","SRI LANKA",1989,-99,-99
"7189","SRI LANKA",1990,4,4
"7190","SRI LANKA",1991,4,4
"7191","SRI LANKA",1992,4,4
"7192","SRI LANKA",1993,4,4
"7193","SRI LANKA",1994,4,4
"7194","SRI LANKA",1995,4,4
"7195","SRI LANKA",1996,4,4
"7196","SRI LANKA",1997,4,4
"7197","SRI LANKA",1998,4,4
"7198","SRI LANKA",1999,4,4
"7199","SRI LANKA",2000,4,4
"7200","SRI LANKA",2001,4,4
"7201","SRI LANKA",2002,4,4
"7202","SRI LANKA",2003,4,4
"7203","THAILAND",1940,-99,-99
"7204","THAILAND",1945,-99,-99
"7205","THAILAND",1950,-99,-99
"7206","THAILAND",1955,-99,-99
"7207","THAILAND",1960,-99,-99
"7208","THAILAND",1965,-99,-99
"7209","THAILAND",1970,-99,-99
"7210","THAILAND",1975,-99,-99
"7211","THAILAND",1980,3,0
"7212","THAILAND",1985,-99,-99
"7213","THAILAND",1986,-99,-99
"7214","THAILAND",1987,-99,-99
"7215","THAILAND",1988,-99,-99
"7216","THAILAND",1989,-99,-99
"7217","THAILAND",1990,0,0
"7218","THAILAND",1991,0,0
"7219","THAILAND",1992,0,0
"7220","THAILAND",1993,0,0
"7221","THAILAND",1994,0,0
"7222","THAILAND",1995,0,0
"7223","THAILAND",1996,0,0
"7224","THAILAND",1997,0,0
"7225","THAILAND",1998,0,0
"7226","THAILAND",1999,0,0
"7227","THAILAND",2000,0,0
"7228","THAILAND",2001,0,0
"7229","THAILAND",2002,0,0
"7230","THAILAND",2003,0,0
"7231","THAILAND",1940,-99,-99
"7232","THAILAND",1945,-99,-99
"7233","THAILAND",1950,-99,-99
"7234","THAILAND",1955,-99,-99
"7235","THAILAND",1960,-99,-99
"7236","THAILAND",1965,-99,-99
"7237","THAILAND",1970,-99,-99
"7238","THAILAND",1975,-99,-99
"7239","THAILAND",1980,1,1
"7240","THAILAND",1985,-99,-99
"7241","THAILAND",1986,-99,-99
"7242","THAILAND",1987,-99,-99
"7243","THAILAND",1988,-99,-99
"7244","THAILAND",1989,-99,-99
"7245","THAILAND",1990,1,1
"7246","THAILAND",1991,1,1
"7247","THAILAND",1992,1,1
"7248","THAILAND",1993,1,1
"7249","THAILAND",1994,1,1
"7250","THAILAND",1995,1,1
"7251","THAILAND",1996,1,1
"7252","THAILAND",1997,1,1
"7253","THAILAND",1998,1,1
"7254","THAILAND",1999,1,1
"7255","THAILAND",2000,1,1
"7256","THAILAND",2001,1,1
"7257","THAILAND",2002,1,1
"7258","THAILAND",2003,1,1
"7259","THAILAND",1940,-99,-99
"7260","THAILAND",1945,-99,-99
"7261","THAILAND",1950,-99,-99
"7262","THAILAND",1955,-99,-99
"7263","THAILAND",1960,-99,-99
"7264","THAILAND",1965,-99,-99
"7265","THAILAND",1970,-99,-99
"7266","THAILAND",1975,-99,-99
"7267","THAILAND",1980,2,2
"7268","THAILAND",1985,-99,-99
"7269","THAILAND",1986,-99,-99
"7270","THAILAND",1987,-99,-99
"7271","THAILAND",1988,-99,-99
"7272","THAILAND",1989,-99,-99
"7273","THAILAND",1990,2,1
"7274","THAILAND",1991,2,1
"7275","THAILAND",1992,2,1
"7276","THAILAND",1993,2,1
"7277","THAILAND",1994,2,1
"7278","THAILAND",1995,2,1
"7279","THAILAND",1996,2,1
"7280","THAILAND",1997,2,1
"7281","THAILAND",1998,2,1
"7282","THAILAND",1999,2,1
"7283","THAILAND",2000,2,1
"7284","THAILAND",2001,2,1
"7285","THAILAND",2002,2,1
"7286","THAILAND",2003,2,1
"7287","CAMBODIA",1955,-99,-99
"7288","CAMBODIA",1960,-99,-99
"7289","CAMBODIA",1965,-99,-99
"7290","CAMBODIA",1970,-99,-99
"7291","CAMBODIA",1975,-99,-99
"7292","CAMBODIA",1980,0,1
"7293","CAMBODIA",1985,-99,-99
"7294","CAMBODIA",1986,-99,-99
"7295","CAMBODIA",1987,-99,-99
"7296","CAMBODIA",1988,-99,-99
"7297","CAMBODIA",1989,-99,-99
"7298","CAMBODIA",1990,-99,-99
"7299","CAMBODIA",1991,-99,-99
"7300","CAMBODIA",1992,-99,-99
"7301","CAMBODIA",1993,-99,-99
"7302","CAMBODIA",1994,-99,-99
"7303","CAMBODIA",1995,-99,-99
"7304","CAMBODIA",1996,-99,-99
"7305","CAMBODIA",1997,-99,-99
"7306","CAMBODIA",1998,-99,-99
"7307","CAMBODIA",1999,-99,-99
"7308","CAMBODIA",2000,-99,-99
"7309","CAMBODIA",2001,-99,-99
"7310","CAMBODIA",2002,-99,-99
"7311","CAMBODIA",2003,-99,-99
"7312","CAMBODIA",1955,-99,-99
"7313","CAMBODIA",1960,-99,-99
"7314","CAMBODIA",1965,-99,-99
"7315","CAMBODIA",1970,-99,-99
"7316","CAMBODIA",1975,-99,-99
"7317","CAMBODIA",1980,1,1
"7318","CAMBODIA",1985,-99,-99
"7319","CAMBODIA",1986,-99,-99
"7320","CAMBODIA",1987,-99,-99
"7321","CAMBODIA",1988,-99,-99
"7322","CAMBODIA",1989,-99,-99
"7323","CAMBODIA",1990,3,3
"7324","CAMBODIA",1991,3,3
"7325","CAMBODIA",1992,3,3
"7326","CAMBODIA",1993,3,3
"7327","CAMBODIA",1994,4,4
"7328","CAMBODIA",1995,4,4
"7329","CAMBODIA",1996,4,4
"7330","CAMBODIA",1997,4,4
"7331","CAMBODIA",1998,4,4
"7332","CAMBODIA",1999,4,4
"7333","CAMBODIA",2000,4,4
"7334","CAMBODIA",2001,4,4
"7335","CAMBODIA",2002,4,4
"7336","CAMBODIA",2003,4,4
"7337","LAOS",1955,-99,-99
"7338","LAOS",1960,-99,-99
"7339","LAOS",1965,-99,-99
"7340","LAOS",1970,-99,-99
"7341","LAOS",1975,-99,-99
"7342","LAOS",1980,2,1
"7343","LAOS",1985,-99,-99
"7344","LAOS",1986,-99,-99
"7345","LAOS",1987,-99,-99
"7346","LAOS",1988,-99,-99
"7347","LAOS",1989,-99,-99
"7348","LAOS",1990,2,1
"7349","LAOS",1991,2,1
"7350","LAOS",1992,2,1
"7351","LAOS",1993,2,1
"7352","LAOS",1994,2,1
"7353","LAOS",1995,2,1
"7354","LAOS",1996,2,1
"7355","LAOS",1997,2,1
"7356","LAOS",1998,2,1
"7357","LAOS",1999,2,1
"7358","LAOS",2000,2,1
"7359","LAOS",2001,2,1
"7360","LAOS",2002,2,1
"7361","LAOS",2003,2,1
"7362","VIETNAM",1940,-99,-99
"7363","VIETNAM",1945,-99,-99
"7364","VIETNAM",1950,-99,-99
"7365","VIETNAM",1955,-99,-99
"7366","VIETNAM",1960,-99,-99
"7367","VIETNAM",1965,-99,-99
"7368","VIETNAM",1970,-99,-99
"7369","VIETNAM",1975,-99,-99
"7370","VIETNAM",1980,4,4
"7371","VIETNAM",1985,-99,-99
"7372","VIETNAM",1986,-99,-99
"7373","VIETNAM",1987,-99,-99
"7374","VIETNAM",1988,-99,-99
"7375","VIETNAM",1989,-99,-99
"7376","VIETNAM",1990,2,2
"7377","VIETNAM",1991,2,2
"7378","VIETNAM",1992,2,2
"7379","VIETNAM",1993,2,2
"7380","VIETNAM",1994,2,0
"7381","VIETNAM",1995,2,0
"7382","VIETNAM",1996,0,0
"7383","VIETNAM",1997,0,0
"7384","VIETNAM",1998,0,0
"7385","VIETNAM",1999,0,0
"7386","VIETNAM",2000,0,0
"7387","VIETNAM",2001,0,0
"7388","VIETNAM",2002,0,0
"7389","VIETNAM",2003,0,0
"7390","VIETNAM",1940,-99,-99
"7391","VIETNAM",1950,-99,-99
"7392","VIETNAM",1955,-99,-99
"7393","VIETNAM",1960,-99,-99
"7394","VIETNAM",1965,-99,-99
"7395","VIETNAM",1970,-99,-99
"7396","VIETNAM",1975,-99,-99
"7397","VIETNAM",1980,2,2
"7398","VIETNAM",1985,-99,-99
"7399","VIETNAM",1986,-99,-99
"7400","VIETNAM",1987,-99,-99
"7401","VIETNAM",1988,-99,-99
"7402","VIETNAM",1989,-99,-99
"7403","VIETNAM",1990,2,2
"7404","VIETNAM",1991,2,2
"7405","VIETNAM",1992,2,2
"7406","VIETNAM",1993,2,2
"7407","VIETNAM",1995,2,2
"7408","VIETNAM",1996,2,2
"7409","VIETNAM",1997,2,2
"7410","VIETNAM",1998,2,2
"7411","VIETNAM",1999,2,2
"7412","VIETNAM",2000,2,2
"7413","VIETNAM",2001,2,2
"7414","VIETNAM",2002,2,2
"7415","VIETNAM",2003,2,2
"7416","VIETNAM",1945,-99,-99
"7417","VIETNAM",1994,2,2
"7418","SOUTH VIETNAM",1955,-99,-99
"7419","SOUTH VIETNAM",1960,-99,-99
"7420","SOUTH VIETNAM",1965,-99,-99
"7421","SOUTH VIETNAM",1970,-99,-99
"7422","SOUTH VIETNAM",1975,-99,-99
"7423","SOUTH VIETNAM",1955,-99,-99
"7424","SOUTH VIETNAM",1960,-99,-99
"7425","SOUTH VIETNAM",1965,-99,-99
"7426","SOUTH VIETNAM",1970,-99,-99
"7427","SOUTH VIETNAM",1975,-99,-99
"7428","MALAYSIA",1960,-99,-99
"7429","MALAYSIA",1965,-99,-99
"7430","MALAYSIA",1970,-99,-99
"7431","MALAYSIA",1975,-99,-99
"7432","MALAYSIA",1980,3,0
"7433","MALAYSIA",1985,-99,-99
"7434","MALAYSIA",1986,-99,-99
"7435","MALAYSIA",1987,-99,-99
"7436","MALAYSIA",1988,-99,-99
"7437","MALAYSIA",1989,-99,-99
"7438","MALAYSIA",1990,3,0
"7439","MALAYSIA",1991,3,0
"7440","MALAYSIA",1992,3,0
"7441","MALAYSIA",1993,3,0
"7442","MALAYSIA",1994,3,0
"7443","MALAYSIA",1995,3,0
"7444","MALAYSIA",1996,3,0
"7445","MALAYSIA",1997,3,0
"7446","MALAYSIA",1998,3,0
"7447","MALAYSIA",1999,3,0
"7448","MALAYSIA",2000,3,0
"7449","MALAYSIA",2001,3,0
"7450","MALAYSIA",2002,3,0
"7451","MALAYSIA",2003,3,0
"7452","MALAYSIA",1960,-99,-99
"7453","MALAYSIA",1965,-99,-99
"7454","MALAYSIA",1970,-99,-99
"7455","MALAYSIA",1975,-99,-99
"7456","MALAYSIA",1980,2,1
"7457","MALAYSIA",1985,-99,-99
"7458","MALAYSIA",1986,-99,-99
"7459","MALAYSIA",1987,-99,-99
"7460","MALAYSIA",1988,-99,-99
"7461","MALAYSIA",1989,-99,-99
"7462","MALAYSIA",1990,2,1
"7463","MALAYSIA",1991,2,1
"7464","MALAYSIA",1992,2,1
"7465","MALAYSIA",1993,2,1
"7466","MALAYSIA",1994,2,1
"7467","MALAYSIA",1995,2,1
"7468","MALAYSIA",1996,2,1
"7469","MALAYSIA",1997,2,1
"7470","MALAYSIA",1998,2,1
"7471","MALAYSIA",1999,2,1
"7472","MALAYSIA",2000,2,1
"7473","MALAYSIA",2001,2,1
"7474","MALAYSIA",2002,2,1
"7475","MALAYSIA",2003,2,1
"7476","MALAYSIA",1960,-99,-99
"7477","MALAYSIA",1965,-99,-99
"7478","MALAYSIA",1970,-99,-99
"7479","MALAYSIA",1975,-99,-99
"7480","MALAYSIA",1980,3,2
"7481","MALAYSIA",1985,-99,-99
"7482","MALAYSIA",1986,-99,-99
"7483","MALAYSIA",1987,-99,-99
"7484","MALAYSIA",1988,-99,-99
"7485","MALAYSIA",1989,-99,-99
"7486","MALAYSIA",1990,3,2
"7487","MALAYSIA",1991,3,2
"7488","MALAYSIA",1992,3,2
"7489","MALAYSIA",1993,3,2
"7490","MALAYSIA",1994,3,2
"7491","MALAYSIA",1995,3,2
"7492","MALAYSIA",1996,3,2
"7493","MALAYSIA",1997,3,2
"7494","MALAYSIA",1998,3,2
"7495","MALAYSIA",1999,3,2
"7496","MALAYSIA",2000,3,2
"7497","MALAYSIA",2001,3,2
"7498","MALAYSIA",2002,3,2
"7499","MALAYSIA",2003,3,2
"7500","MALAYSIA",1960,-99,-99
"7501","MALAYSIA",1965,-99,-99
"7502","MALAYSIA",1970,-99,-99
"7503","MALAYSIA",1975,-99,-99
"7504","MALAYSIA",1980,2,2
"7505","MALAYSIA",1985,-99,-99
"7506","MALAYSIA",1986,-99,-99
"7507","MALAYSIA",1987,-99,-99
"7508","MALAYSIA",1988,-99,-99
"7509","MALAYSIA",1989,-99,-99
"7510","MALAYSIA",1990,2,2
"7511","MALAYSIA",1991,2,2
"7512","MALAYSIA",1992,2,2
"7513","MALAYSIA",1993,2,2
"7514","MALAYSIA",1994,2,2
"7515","MALAYSIA",1995,2,2
"7516","MALAYSIA",1996,2,2
"7517","MALAYSIA",1997,2,2
"7518","MALAYSIA",1998,2,2
"7519","MALAYSIA",1999,2,2
"7520","MALAYSIA",2000,2,2
"7521","MALAYSIA",2001,2,2
"7522","MALAYSIA",2002,2,2
"7523","MALAYSIA",2003,2,2
"7524","SINGAPORE",1965,-99,-99
"7525","SINGAPORE",1970,-99,-99
"7526","SINGAPORE",1975,-99,-99
"7527","SINGAPORE",1980,3,2
"7528","SINGAPORE",1985,-99,-99
"7529","SINGAPORE",1986,-99,-99
"7530","SINGAPORE",1987,-99,-99
"7531","SINGAPORE",1988,-99,-99
"7532","SINGAPORE",1989,-99,-99
"7533","SINGAPORE",1990,3,2
"7534","SINGAPORE",1991,3,1
"7535","SINGAPORE",1992,3,1
"7536","SINGAPORE",1993,3,1
"7537","SINGAPORE",1994,3,1
"7538","SINGAPORE",1995,3,1
"7539","SINGAPORE",1996,3,1
"7540","SINGAPORE",1997,3,1
"7541","SINGAPORE",1998,3,1
"7542","SINGAPORE",1999,3,1
"7543","SINGAPORE",2000,3,1
"7544","SINGAPORE",2001,3,1
"7545","SINGAPORE",2002,3,1
"7546","SINGAPORE",2003,3,1
"7547","PHILIPPINES",1950,-99,-99
"7548","PHILIPPINES",1955,-99,-99
"7549","PHILIPPINES",1960,-99,-99
"7550","PHILIPPINES",1965,-99,-99
"7551","PHILIPPINES",1970,-99,-99
"7552","PHILIPPINES",1975,-99,-99
"7553","PHILIPPINES",1980,2,2
"7554","PHILIPPINES",1985,-99,-99
"7555","PHILIPPINES",1986,-99,-99
"7556","PHILIPPINES",1987,-99,-99
"7557","PHILIPPINES",1988,-99,-99
"7558","PHILIPPINES",1989,-99,-99
"7559","PHILIPPINES",1990,1,2
"7560","PHILIPPINES",1991,1,2
"7561","PHILIPPINES",1992,1,2
"7562","PHILIPPINES",1993,1,2
"7563","PHILIPPINES",1994,1,2
"7564","PHILIPPINES",1995,1,2
"7565","PHILIPPINES",1996,1,2
"7566","PHILIPPINES",1997,1,1
"7567","PHILIPPINES",1998,1,1
"7568","PHILIPPINES",1999,1,1
"7569","PHILIPPINES",2000,1,1
"7570","PHILIPPINES",2001,1,1
"7571","PHILIPPINES",2002,1,1
"7572","PHILIPPINES",2003,1,1
"7573","PHILIPPINES",1950,-99,-99
"7574","PHILIPPINES",1955,-99,-99
"7575","PHILIPPINES",1960,-99,-99
"7576","PHILIPPINES",1965,-99,-99
"7577","PHILIPPINES",1970,-99,-99
"7578","PHILIPPINES",1975,-99,-99
"7579","PHILIPPINES",1980,3,3
"7580","PHILIPPINES",1985,-99,-99
"7581","PHILIPPINES",1986,-99,-99
"7582","PHILIPPINES",1987,-99,-99
"7583","PHILIPPINES",1988,-99,-99
"7584","PHILIPPINES",1989,-99,-99
"7585","PHILIPPINES",1990,1,2
"7586","PHILIPPINES",1991,1,2
"7587","PHILIPPINES",1992,1,2
"7588","PHILIPPINES",1993,1,2
"7589","PHILIPPINES",1994,1,2
"7590","PHILIPPINES",1995,1,2
"7591","PHILIPPINES",1996,0,1
"7592","PHILIPPINES",1997,0,1
"7593","PHILIPPINES",1998,0,1
"7594","PHILIPPINES",1999,1,1
"7595","PHILIPPINES",2000,1,1
"7596","PHILIPPINES",2001,1,1
"7597","PHILIPPINES",2002,1,1
"7598","PHILIPPINES",2003,1,1
"7599","INDONESIA",1950,-99,-99
"7600","INDONESIA",1955,-99,-99
"7601","INDONESIA",1960,-99,-99
"7602","INDONESIA",1965,-99,-99
"7603","INDONESIA",1970,-99,-99
