"numcode","VMAR_Group","ccode","country","VMAR_Region","year","GPOP","CPOP","GPRO","LANG","CUSTOM","BELIEF","RELIGS1","RACE","GROUPCON","GC119","GC2","GC6B","GC7","GC10","GC11","AUTLOST","YEARWT","MAGN","PRSTAT","AUTONEND","TRANSYR","SEPX","SEPKIN","EMIG","DISPLACE","POLDIS","ECDIS","CULPO1","CULPO2","GOJPA","AUTON2","AUTGAIN","AUTPRO","LEGISREP","EXECREP","GUARREP","POLGR","ECGR","CULGR","KINSUP","KINMATSUP","KINPOLSUP","KINMILSUP","STASUP","STAMATSUP","STAPOLSUP","STAMILSUP","NSASUP","NSAMATSUP","NSAPOLSUP","NSAMILSUP","INTRACON","FACTCC1","FACTSEV1","FACTCC2","FACTSEV2","FACTCC3","FACTSEV3","INTERCON","CCGROUP1","CCGROUPSEV1","CCGROUP2","CCGROUPSEV2","CCGROUP3","CCGROUPSEV3","PROT","REB","REPGENCIV","REPNVIOL","REPVIOL"
14002,"Amazonian Indians",140,"Brazil","Latin America and the Caribbean",2005,340188,188993079,0.0018,1,1,2,9,3,2,2,1,2,2,3,1,0.6,5,3,1,"16th century","1822",3,1,0,0,4,3,0,0,3,1,-99,-99,0,0,0,3,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",1,"Ranchers/Miners",3,"Non-Indian Settlers",3,"-99",0,1,0,0,0,0
14002,"Amazonian Indians",140,"Brazil","Latin America and the Caribbean",2006,344644,191469007,0.0018,1,1,2,9,3,2,2,1,2,2,3,2,0.6,5,3,1,"16th century","1822",3,1,0,0,4,3,0,0,3,1,-99,-99,0,0,0,3,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",1,"Ranchers/Miners",3,"Non-Indian Settlers",0,"-99",0,2,0,0,0,0
14501,"Indigenous Highland Peoples",145,"Bolivia","Latin America and the Caribbean",2004,4469333,8895965,0.5024,1,1,0,1,0,3,4,1,3,3,3,2,1,5,3,3,"1538","1825",3,0,0,0,1,1,0,0,2,0,-99,0,1,0,0,4,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",0,"",0,"-99",0,"-99",0,3,1,0,0,5
14501,"Indigenous Highland Peoples",145,"Bolivia","Latin America and the Caribbean",2005,4558247,9072944,0.5024,1,1,0,1,0,3,4,1,3,3,3,2,1,5,3,3,"1538","1825",3,0,0,0,1,1,0,0,2,0,-99,0,1,1,0,4,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",1,"Nacion Camba (Santa Cruz's white people movement)",1,"-99",0,"-99",0,4,1,0,0,5
14501,"Indigenous Highland Peoples",145,"Bolivia","Latin America and the Caribbean",2006,4647054,9249710,0.5024,1,1,0,1,0,3,4,1,3,3,3,2,1,5,3,3,"1538","1825",3,0,0,0,1,1,0,0,2,0,-99,0,1,1,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Andean miners v/s Mining cooperatives",3,"Andean v/s Amazonian Indigenous",1,"-99",0,3,0,0,0,0
14502,"Lowland Indigenous Peoples",145,"Bolivia","Latin America and the Caribbean",2004,475934,8895965,0.0535,1,1,0,1,1,3,4,1,1,1,3,2,0.6,5,3,1,"1867","1825",0,1,0,0,3,2,0,1,2,0,-99,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"-99",0,"-99","0","-99","0",1,"Logging companies, oil firms, and large landowners and ranchers",1,"-99",0,"-99",0,0,0,0,0,0
14502,"Lowland Indigenous Peoples",145,"Bolivia","Latin America and the Caribbean",2005,485403,9072944,0.0535,1,1,0,1,1,3,4,1,1,1,3,2,0.6,5,3,1,"1867","1825",0,1,0,0,3,2,0,1,2,0,-99,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,"-99",0,"-99","0","-99","0",0,"0",0,"-99",0,"-99",0,2,0,0,0,0
14502,"Lowland Indigenous Peoples",145,"Bolivia","Latin America and the Caribbean",2006,494859,9249710,0.0535,1,1,0,1,1,3,4,1,1,1,3,2,0.6,5,3,1,"1867","1825",3,1,0,0,3,2,0,1,2,0,-99,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,"-99",0,"-99","0","-99","0",1,"White people of the provinces of Santa Cruz",1,"-99",0,"-99",0,3,0,0,2,0
15002,"Indigenous Peoples",150,"Paraguay","Latin America and the Caribbean",2004,173465,6195181,0.028,1,1,0,1,2,1,1,0,0,0,1,2,0.6,5,3,1,"1537","1811",1,1,0,1,1,3,0,0,2,0,-99,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Non-Natives",1,"",0,"",0,0,0,0,0,0
15002,"Indigenous Peoples",150,"Paraguay","Latin America and the Caribbean",2005,177830,6351059,0.028,1,1,0,1,2,1,1,0,0,0,1,2,0.6,5,3,1,"1537","1811",1,1,0,1,1,3,0,0,2,0,-99,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
15002,"Indigenous Peoples",150,"Paraguay","Latin America and the Caribbean",2006,182252,6509008,0.028,1,1,0,1,2,1,1,0,0,0,1,2,0.6,5,3,1,"1537","1811",1,1,0,1,1,3,0,0,2,0,-99,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,0
15501,"Indigenous Peoples",155,"Chile","Latin America and the Caribbean",2004,158356,15835631,0.01,1,1,0,1,2,1,3,0,0,0,1,1,0.6,5,3,1,"1881","1883",3,1,0,0,2,2,1,1,3,0,-99,0,0,0,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Forestal Mininco",2,"",0,"",0,2,1,0,0,3
15501,"Indigenous Peoples",155,"Chile","Latin America and the Caribbean",2005,159950,15995043,0.01,1,1,0,1,2,1,3,0,0,0,1,2,0.6,5,3,1,"1881","1883",3,1,0,0,2,2,1,1,3,0,-99,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",-99,"-99",-99,"",0,"",0,3,1,0,0,0
15501,"Indigenous Peoples",155,"Chile","Latin America and the Caribbean",2006,161508,16150835,0.01,1,1,0,1,2,1,3,0,0,0,1,2,0.6,5,3,1,"1881","1883",3,1,0,0,2,2,1,1,3,0,-99,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",-99,"-99",-99,"",0,"",0,0,0,0,0,0
16001,"Jews",160,"Argentina","Latin America and the Caribbean",2004,387418,38741833,0.01,0,0,2,10,0,1,5,0,0,0,1,3,0,5,1,0,"-99","1816",0,0,1,0,1,0,0,0,2,0,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Anti-Semites",1,"",0,"",0,3,0,0,0,0
16001,"Jews",160,"Argentina","Latin America and the Caribbean",2005,391813,39181261,0.01,0,0,2,10,0,1,5,0,0,0,1,3,0,5,1,0,"-99","1816",0,0,1,0,1,0,0,0,2,0,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Anti-Semites",1,"",0,"",0,0,0,0,0,0
16001,"Jews",160,"Argentina","Latin America and the Caribbean",2006,396144,39614434,0.01,0,0,2,10,0,1,5,0,0,0,1,3,0,5,1,0,"-99","1816",0,0,0,0,1,0,0,0,2,0,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Anti-Semites",1,"",0,"",0,0,0,0,0,0
16002,"Indigenous Peoples",160,"Argentina","Latin America and the Caribbean",2004,2324510,38741833,0.06,1,1,0,1,2,3,2,0,0,0,1,2,0.6,5,3,1,"1580","1816",3,1,0,1,3,3,0,1,2,0,-99,0,0,0,0,3,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",1,"Ranchers/Miners",3,"",0,"",0,1,0,3,1,0
16002,"Indigenous Peoples",160,"Argentina","Latin America and the Caribbean",2005,2350876,39181261,0.06,1,1,0,1,2,3,2,0,0,0,1,2,0.6,5,3,1,"1580","1816",3,1,0,1,3,3,0,1,2,0,-99,0,0,0,0,3,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,4,4,0
16002,"Indigenous Peoples",160,"Argentina","Latin America and the Caribbean",2006,2376866,39614434,0.06,1,1,0,1,2,3,2,0,0,0,1,2,0.6,5,3,1,"1580","1816",3,1,0,1,3,3,0,1,2,0,-99,0,0,0,0,3,2,2,1,0,1,0,1,1,0,0,1,1,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,4,0
20003,"Catholics in Northern Ireland",200,"United Kingdom","Western Democracies and Japan",2004,602707,60270708,0.01,1,0,1,1,0,3,5,1,3,3,2,3,0.6,5,3,1,"1603","-99",3,0,0,1,1,3,0,0,3,0,-99,0,1,0,0,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,"Provisional IRA/ IRA factions",1,"SDLP vs. probable IRA","1","","0",1,"Protestants",1,"",0,"",0,3,1,0,0,3
20003,"Catholics in Northern Ireland",200,"United Kingdom","Western Democracies and Japan",2005,604415,60441457,0.01,1,0,1,1,0,3,5,1,3,3,2,3,0.6,5,3,1,"1603","-99",3,0,0,1,1,3,0,0,3,0,-99,0,1,0,0,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"","0","","0",1,"Protestants",1,"",0,"",0,3,1,0,0,0
20003,"Catholics in Northern Ireland",200,"United Kingdom","Western Democracies and Japan",2006,606092,60609153,0.01,1,0,1,1,0,3,5,1,3,3,2,3,0.6,5,3,1,"1603","-99",3,0,0,1,1,3,0,0,3,0,-99,0,1,0,0,4,2,2,0,0,0,0,1,1,1,0,1,1,1,0,1,"Provisional IRA/ IRA factions",1,"","0","","0",1,"Protestants",3,"",0,"",0,3,1,0,0,0
20004,"Scots",200,"United Kingdom","Western Democracies and Japan",2004,3977867,60270708,0.066,0,0,0,3,0,3,2,1,3,3,0,1,1.2,5,3,4,"1707","1707",3,0,0,0,0,0,0,0,2,1,1999,-99,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
20004,"Scots",200,"United Kingdom","Western Democracies and Japan",2005,3989136,60441457,0.066,0,0,0,3,0,3,2,1,3,3,0,1,1.2,5,3,4,"1707","1707",3,0,0,0,0,0,0,0,2,1,1999,-99,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
20004,"Scots",200,"United Kingdom","Western Democracies and Japan",2006,4000204,60609153,0.066,0,0,0,3,0,3,2,1,3,3,0,1,1.2,5,3,4,"1707","1707",3,0,0,0,0,0,0,0,2,1,1999,-99,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
20005,"Afro-Caribbeans",200,"United Kingdom","Western Democracies and Japan",2004,578599,60270708,0.0096,0,0,0,3,2,1,5,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,2,3,0,0,1,0,-99,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","-99","0",0,"",0,"0",0,"",0,0,0,0,0,0
20005,"Afro-Caribbeans",200,"United Kingdom","Western Democracies and Japan",2005,580238,60441457,0.0096,0,0,0,3,2,1,5,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,2,3,0,0,1,0,-99,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","-99","0",1,"Asians",5,"0",0,"",0,3,0,0,0,0
20005,"Afro-Caribbeans",200,"United Kingdom","Western Democracies and Japan",2006,581848,60609153,0.0096,0,0,0,3,2,1,5,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,2,3,0,0,1,0,-99,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","-99","0",0,"",0,"0",0,"",0,0,0,0,0,0
20006,"Asians",200,"United Kingdom","Western Democracies and Japan",2004,2639857,60270708,0.0438,1,1,2,5,1,1,5,0,0,0,0,3,0,0,0,0,"0","0",0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Working Class Whites",3,"-99",0,"-99",0,3,0,0,0,0
20006,"Asians",200,"United Kingdom","Western Democracies and Japan",2005,2647336,60441457,0.0438,1,1,2,5,1,1,5,0,0,0,0,3,0,0,0,0,"0","0",0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Afro-Caribbeans",5,"-99",0,"-99",0,1,0,2,0,2
20006,"Asians",200,"United Kingdom","Western Democracies and Japan",2006,2654681,60609153,0.0438,1,1,2,5,1,1,5,0,0,0,0,3,0,0,0,0,"0","0",0,1,0,0,1,3,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Working Class Whites",3,"-99",0,"-99",0,3,0,0,0,0
22002,"Basques",220,"France","Western Democracies and Japan",2004,218870,62534159,0.0035,1,0,0,1,1,3,2,1,3,3,2,1,1,5,3,3,"1790","1234",3,1,0,0,0,0,0,2,3,0,-99,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,-99,0,0,0
22002,"Basques",220,"France","Western Democracies and Japan",2005,220190,62911523,0.0035,1,0,0,1,1,3,2,1,3,3,2,1,1,5,3,3,"1790","1234",3,1,0,0,0,0,0,2,3,0,-99,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,3,0,0,0,2
22002,"Basques",220,"France","Western Democracies and Japan",2006,221524,63292515,0.0035,1,0,0,1,1,3,2,1,3,3,2,1,1,5,3,3,"1790","1234",3,1,0,0,0,0,0,2,3,0,-99,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
22004,"Corsicans",220,"France","Western Democracies and Japan",2004,168842,62534159,0.0027,1,1,0,1,0,3,3,1,3,3,0,0,0.6,5,3,1,"1077","1945",3,0,0,0,0,1,0,1,4,1,1982,-99,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"North Africans",3,"Muslims",1,"",0,3,1,0,0,3
22004,"Corsicans",220,"France","Western Democracies and Japan",2005,169861,62911523,0.0027,1,1,0,1,0,3,3,1,3,3,0,0,0.6,5,3,1,"1077","1945",3,0,0,0,0,1,0,1,4,1,1982,-99,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"-99",1,"",0,"",0,3,2,0,4,3
22004,"Corsicans",220,"France","Western Democracies and Japan",2006,170890,63292515,0.0027,1,1,0,1,0,3,3,1,3,3,0,0,0.6,5,3,1,"1077","1945",3,0,0,0,0,1,0,1,4,1,1982,-99,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,"Corsican Legislator",-99,"","0","","0",1,"Europeans",1,"French Journalist",1,"",0,0,2,0,0,3
22006,"Muslim (Noncitizens)",220,"France","Western Democracies and Japan",2004,4202295,62534159,0.0672,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,"0","0",0,0,0,0,3,3,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Corsican Separatists",1,"-99",1,"Jews",1,3,0,3,0,4
22006,"Muslim (Noncitizens)",220,"France","Western Democracies and Japan",2005,4227654,62911523,0.0672,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,"0","0",0,0,0,0,3,3,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Right-wing militants",1,"",0,"",0,4,1,3,3,3
22006,"Muslim (Noncitizens)",220,"France","Western Democracies and Japan",2006,4253257,63292515,0.0672,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,"0","0",0,0,0,0,3,3,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"Jews",3,"French Citizens",1,"",0,3,0,3,0,0
22007,"Roma",220,"France","Western Democracies and Japan",2004,318924,62534159,0.0051,1,1,1,3,1,0,-99,0,0,0,1,1,0,0,0,0,"0","0",0,0,-99,0,3,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,0,0,0
22007,"Roma",220,"France","Western Democracies and Japan",2005,320849,62911523,0.0051,1,1,1,3,1,0,-99,0,0,0,1,1,0,0,0,0,"0","0",0,0,-99,0,3,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",1,"North Africans",3,"",0,"",0,0,0,3,0,0
22007,"Roma",220,"France","Western Democracies and Japan",2006,322792,63292515,0.0051,1,1,1,3,1,0,-99,0,0,0,1,1,0,0,0,0,"0","0",0,0,-99,0,3,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"","0","","0",0,"",0,"",0,"",0,0,0,4,0,0
22501,"Jurassians",225,"Switzerland","Western Democracies and Japan",2004,52156,7450867,0.007,2,0,0,1,0,3,2,1,3,3,2,1,0,0,0,0,"-99","-99",3,0,0,0,0,0,0,0,2,1,1979,-99,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
22501,"Jurassians",225,"Switzerland","Western Democracies and Japan",2005,52426,7489370,0.007,2,0,0,1,0,3,2,1,3,3,2,1,0,0,0,0,"-99","-99",3,0,0,0,0,0,0,0,2,1,1979,-99,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
22501,"Jurassians",225,"Switzerland","Western Democracies and Japan",2006,52668,7523934,0.007,2,0,0,1,0,3,2,1,3,3,2,1,0,0,0,0,"-99","-99",3,0,0,0,0,0,0,0,2,1,1979,-99,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0","0","0","0",0,"0",0,"0",0,"0",0,0,0,0,0,0
22502,"Foreign Workers",225,"Switzerland","Western Democracies and Japan",2004,1490173,7450867,0.2,1,0,0,1,0,0,-99,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,4,2,0,0,2,0,-99,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Swiss/Skinheads",1,"-99",0,"-99",0,0,0,0,0,0
22502,"Foreign Workers",225,"Switzerland","Western Democracies and Japan",2005,1497874,7489370,0.2,1,0,0,1,0,0,-99,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,4,2,0,0,2,0,-99,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Swiss/Skinheads",1,"-99",0,"-99",0,0,0,0,0,0
22502,"Foreign Workers",225,"Switzerland","Western Democracies and Japan",2006,1504787,7523934,0.2,1,0,0,1,0,0,-99,0,0,0,1,3,0,0,0,0,"-99","-99",0,0,0,0,4,2,0,0,2,0,-99,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99",0,"-99","0","-99","0",1,"Swiss/Skinheads",1,"-99",0,"-99",0,0,0,0,0,0
23001,"Basques",230,"Spain","Western Democracies and Japan",2004,1764298,40280780,0.0438,1,0,0,1,0,3,5,1,3,3,2,1,1.3333333333333333,3,2,3,"1937","-99",3,1,0,0,0,0,0,0,3,1,1979,-99,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"",0,"","0","","0",0,"",0,"",0,"",0,4,2,0,3,3
23001,"Basques",230,"Spain","Western Democracies and Japan",2005,1766956,40341462,0.0438,1,0,0,1,0,3,5,1,3,3,2,1,1.3333333333333333,3,2,3,"1937","-99",3,1,0,0,0,0,0,0,3,1,1979,-99,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"eta supporters and basque moderates",1,"","0","","0",0,"",0,"",0,"",0,3,1,0,3,3
23001,"Basques",230,"Spain","Western Democracies and Japan",2006,1769425,40397842,0.0438,1,0,0,1,0,3,5,1,3,3,2,1,1.3333333333333333,3,2,3,"1937","-99",3,1,0,0,0,0,0,0,3,1,1979,-99,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,"eta supporters and Basque moderates",1,"","0","","0",0,"",0,"",0,"",0,4,1,0,3,3
23002,"Catalans",230,"Spain","Western Democracies and Japan",2004,5578888,40280780,0.1385,1,0,0,1,0,3,3,1,3,3,2,1,1.3333333333333333,3,2,3,"1939","1652",3,0,0,0,0,0,0,0,2,1,1979,-99,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"None",0,"None","0","None","0",0,"None",0,"None",0,"None",0,3,0,0,0,0
23002,"Catalans",230,"Spain","Western Democracies and Japan",2005,5587292,40341462,0.1385,1,0,0,1,0,3,3,1,3,3,2,1,1.3333333333333333,3,2,3,"1939","1652",3,0,0,0,0,0,0,0,2,1,1979,-99,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"None",0,"None","0","None","0",0,"None",0,"None",0,"None",0,0,0,0,3,0
23002,"Catalans",230,"Spain","Western Democracies and Japan",2006,5595101,40397842,0.1385,1,0,0,1,0,3,3,1,3,3,2,1,1.3333333333333333,3,2,3,"1939","1652",3,0,0,0,0,0,0,0,2,1,1979,-99,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"None",0,"None","0","None","0",0,"None",0,"None",0,"None",0,5,0,0,0,0
23003,"Roma",230,"Spain","Western Democracies and Japan",2004,725054,40280780,0.018,1,1,1,3,1,1,3,0,0,0,1,1,0,0,0,0,"-99","-99",0,0,0,1,2,3,0,0,2,0,-99,-99,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"",0,"","0","","0",0,"0",0,"",0,"",0,0,0,2,0,0
23003,"Roma",230,"Spain","Western Democracies and Japan",2005,726146,40341462,0.018,1,1,1,3,1,1,3,0,0,0,1,1,0,0,0,0,"-99","-99",0,0,0,1,2,3,0,0,2,0,-99,-99,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"",0,"","0","","0",1,"Spaniards",1,"",0,"",0,0,0,2,0,0
23003,"Roma",230,"Spain","Western Democracies and Japan",2006,727161,40397842,0.018,1,1,1,3,1,1,3,0,0,0,1,1,0,0,0,0,"-99","-99",0,0,0,1,2,3,0,0,2,0,-99,-99,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"",0,"","0","","0",1,"Spaniards",1,"",0,"",0,0,0,0,0,0
25501,"Turks",255,"Germany","Western Democracies and Japan",2004,1846311,82424609,0.0224,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,"-99","-99",0,1,0,0,1,2,2,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Germans",3,"0",0,"0",0,0,0,2,3,0
25501,"Turks",255,"Germany","Western Democracies and Japan",2005,1846463,82431390,0.0224,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,"-99","-99",0,1,0,0,1,2,2,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Germans",1,"0",0,"0",0,0,0,2,0,0
25501,"Turks",255,"Germany","Western Democracies and Japan",2006,1846259,82422299,0.0224,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,"-99","-99",0,1,0,0,1,2,2,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,"0",0,"0","0","0","0",1,"Right-wingers",1,"0",0,"0",0,1,0,2,0,0
